"brand","model","regdate","max","min","count","average","median"
"yamaha","r (nhập khẩu)","2019","68000000","58000000","2","63000000.0","63000000.0"
"yamaha","r (nhập khẩu)","2021","848000000","848000000","68","848000000.0","848000000.0"
"yamaha","r15","2000","12000000","12000000","39","12000000.0","12000000"
"yamaha","r15","2006","69000000","69000000","1","69000000.0","69000000"
"yamaha","r15","2008","49000000","49000000","1","49000000.0","49000000"
"yamaha","r15","2009","105000000","57000000","73","95136986.30136986","105000000"
"yamaha","r15","2010","62000000","10000000","115","33643478.26086956","10000000"
"yamaha","r15","2011","50000000","24800000","48","30079166.666666668","26000000.0"
"yamaha","r15","2012","65000000","1000000","1013","36915102.665350445","37800000"
"yamaha","r15","2013","75000000","1239000","1117","36550322.291853175","35800000"
"yamaha","r15","2014","99000000","1237000","1209","34362650.9528536","35000000"
"yamaha","r15","2015","168000000","31000000","1614","41901002.58364312","39500000.0"
"yamaha","r15","2016","123456000","35","3457","36017661.606884584","36800000"
"yamaha","r15","2017","75000000","20000000","10895","36709816.154199176","36000000"
"yamaha","r15","2018","82000000","1237000","18310","46257029.21900601","49500000.0"
"yamaha","r15","2019","123456000","1000000","39626","52830687.62903144","53500000.0"
"yamaha","r15","2020","123456000","1234000","25600","53205466.711523436","54500000.0"
"yamaha","r15","2021","72000000","37000000","5716","52830335.899230234","50600000.0"
"yamaha","r15 (nhập khẩu)","2013","36000000","23000000","69","30478260.86956522","31000000"
"yamaha","r15 (nhập khẩu)","2014","37800000","30000000","40","37410000.0","37800000.0"
"yamaha","r15 (nhập khẩu)","2015","41500000","41500000","29","41500000.0","41500000"
"yamaha","r15 (nhập khẩu)","2016","45000000","21000000","419","26789976.13365155","21000000"
"yamaha","r15 (nhập khẩu)","2017","65000000","28000000","1320","32627878.78787879","32500000.0"
"yamaha","r15 (nhập khẩu)","2018","56000000","25500000","2115","33550047.754137117","33000000"
"yamaha","r15 (nhập khẩu)","2019","67000000","28600000","365","43413150.68493151","52800000"
"yamaha","r15 (nhập khẩu)","2020","69000000","57000000","44","57386363.63636363","57000000.0"
"yamaha","r3","2015","110000000","75500000","553","84332549.72875226","86000000"
"yamaha","r3","2016","130000000","68500000","944","84486121.8220339","83800000.0"
"yamaha","r3","2017","125000000","1200000","905","80434092.81767955","81500000"
"yamaha","r3","2018","128000000","12345000","1190","84048321.09915966","84500000.0"
"yamaha","r3","2019","150000000","1237000","2194","85902521.42206016","86800000.0"
"yamaha","r3","2020","127000000","9000000","656","99646189.02439025","112000000.0"
"yamaha","r3","2021","122000000","119000000","47","119765957.44680852","119000000"
"yamaha","r3 (nhập khẩu)","2016","82000000","82000000","328","82000000.0","82000000.0"
"yamaha","r3 (nhập khẩu)","2018","78000000","78000000","100","78000000.0","78000000.0"
"yamaha","sirius","1981","16700000","7000000","49","16304081.632653061","16700000"
"yamaha","sirius","1983","2000000","2000000","1","2000000.0","2000000"
"yamaha","sirius","1990","7500000","7000000","27","7407407.407407408","7500000"
"yamaha","sirius","1991","5900000","2000000","3","4600000.0","5900000"
"yamaha","sirius","1992","4500000","1000000","2","2750000.0","2750000.0"
"yamaha","sirius","1994","80000000","1900000","56","78605357.14285715","80000000.0"
"yamaha","sirius","1996","10080000.0","3300000","7","5237142.857142857","3300000"
"yamaha","sirius","1997","6000000","2800000","90","3690000.0","4300000.0"
"yamaha","sirius","1998","8500000","6000000","12","6250000.0","6000000.0"
"yamaha","sirius","1999","27500000","2100000","33","7363636.363636363","6500000"
"yamaha","sirius","2000","28000000","1432000","1045","7856604.784688995","7000000"
"yamaha","sirius","2001","77000000","1000000","1700","12740731.764705881","9000000.0"
"yamaha","sirius","2002","35000000","1234000","2130","8271055.868544601","6500000.0"
"yamaha","sirius","2003","32000000","2500000","896","6489338.169642857","5500000.0"
"yamaha","sirius","2004","3200000000","1000000","958","11563100.208768267","6500000.0"
"yamaha","sirius","2005","6000000000","1050000","1156","48309541.52249135","5500000.0"
"yamaha","sirius","2006","11500000000.0","9","5302","17802849.86967182","8000000.0"
"yamaha","sirius","2007","15000000000","1000000","12808","120421255.54341038","8300000.0"
"yamaha","sirius","2008","10000000000","7500","19637","47963920.293171056","8300000"
"yamaha","sirius","2009","12000000000","7800","16789","21549779.896420274","8500000"
"yamaha","sirius","2010","12500000000","1000000","37185","40032101.78109453","8990000"
"yamaha","sirius","2011","10500000000","7600","31167","33021505.170597106","9800000"
"yamaha","sirius","2012","15000000000","12","40137","20652369.304133344","9800000"
"yamaha","sirius","2013","14500000000","123","43236","33894850.8933065","10500000.0"
"yamaha","sirius","2014","12000000000","9300","41835","34611360.08892076","11000000"
"yamaha","sirius","2015","15000000000","1000000","51970","92475714.42520685","11500000.0"
"yamaha","sirius","2016","15000000000","1000000","55514","44442159.72565479","12000000.0"
"yamaha","sirius","2017","15000000000","11900","51414","38969467.5433734","12500000.0"
"yamaha","sirius","2018","15000000000","11800","49357","47517048.75958831","13000000"
"yamaha","sirius","2019","14900000000","1000000","42744","53136942.806616135","14000000.0"
"yamaha","sirius","2020","14000000000","1000000","31595","147106712.1251464","15500000"
"yamaha","sirius","2021","500000000","1000000","8013","23611065.518157993","16800000"
"yamaha","sirius (nhập khẩu)","1999","6900000","6900000","1","6900000.0","6900000"
"yamaha","sirius (nhập khẩu)","2000","17500000","4300000","40","14760000.0","17500000.0"
"yamaha","sirius (nhập khẩu)","2001","8500000","3200000","59","8135593.220338983","8500000"
"yamaha","sirius (nhập khẩu)","2002","11900000","5500000","133","6394714.285714285","6200000"
"yamaha","sirius (nhập khẩu)","2003","8000000","4800000","15","5660000.0","5300000"
"yamaha","sirius (nhập khẩu)","2004","9500000","3700000","26","6957692.307692308","7300000.0"
"yamaha","sirius (nhập khẩu)","2005","12500000","4200000","93","6710752.688172043","6500000"
"yamaha","sirius (nhập khẩu)","2006","13000000","1500000","246","8688617.886178862","8600000.0"
"yamaha","sirius (nhập khẩu)","2007","12700000","5800000","410","8620853.658536585","8500000.0"
"yamaha","sirius (nhập khẩu)","2008","16000000","5800000","108","9553703.703703703","10500000.0"
"yamaha","sirius (nhập khẩu)","2009","11500000","6400000","48","8558333.333333334","8200000.0"
"yamaha","sirius (nhập khẩu)","2010","12000000","6800000","153","9599019.607843136","10500000"
"yamaha","sirius (nhập khẩu)","2011","12700000","8700000","89","12039325.84269663","12700000"
"yamaha","sirius (nhập khẩu)","2012","12500000","4500000","15","5426666.666666667","5200000"
"yamaha","sirius (nhập khẩu)","2013","11500000","11300000","25","11492000.0","11500000"
"yamaha","sirius (nhập khẩu)","2014","8000000","8000000","1","8000000.0","8000000"
"yamaha","sirius (nhập khẩu)","2015","6500000","2700000","57","3040350.8771929825","3000000"
"yamaha","sirius (nhập khẩu)","2017","14000000","14000000","1","14000000.0","14000000"
"yamaha","sirius (nhập khẩu)","2019","9300000","9300000","1","9300000.0","9300000"
"yamaha","sirius (nhập khẩu)","2020","9100000","1000000","78","4748717.948717949","5400000.0"
"yamaha","sirius (nhập khẩu)","2021","1000000","1000000","132","1000000.0","1000000.0"
"yamaha","spark 135","2006","58000000","24000000","30","36680000.0","38000000.0"
"yamaha","spark 135","2007","32800000","21500000","83","31671084.337349396","32800000"
"yamaha","spark 135","2008","33500000","9500000","45","25546666.666666668","24500000"
"yamaha","spark 135","2009","75000000","24500000","160","71689375.0","75000000.0"
"yamaha","spark 135","2010","45000000","6700000","35","31114285.714285713","31900000"
"yamaha","spark 135","2011","38000000","1000000","3","22833333.333333332","29500000"
"yamaha","spark 135","2012","87000000","18900000","74","24717567.56756757","26500000.0"
"yamaha","spark 135","2013","79500000","17800000","15","29446666.666666668","26500000"
"yamaha","spark 135","2014","85000000","17800000","46","26591304.347826086","19500000.0"
"yamaha","spark 135","2015","125000000","25000000","124","86076612.90322581","85000000.0"
"yamaha","spark 135","2016","132000000","27500000","301","80622923.58803986","75000000"
"yamaha","spark 135","2017","24500000","24500000","1","24500000.0","24500000"
"yamaha","spark 135","2019","300000000","300000000","1","300000000.0","300000000"
"yamaha","taurus","1991","1850000","1800000","4","1812500.0","1800000.0"
"yamaha","taurus","1998","24500000","24500000","1","24500000.0","24500000"
"yamaha","taurus","2000","7000000","4000000","77","5697402.597402598","6500000"
"yamaha","taurus","2001","4500000","4500000","1","4500000.0","4500000"
"yamaha","taurus","2002","5500000","1750000","2","3625000.0","3625000.0"
"yamaha","taurus","2003","3600000","1200000","3","2466666.6666666665","2600000"
"yamaha","taurus","2004","8000000","4200000","8","7125000.0","8000000.0"
"yamaha","taurus","2005","6700000","2000000","10","4760000.0","4900000.0"
"yamaha","taurus","2006","10000000","4000000","173","6939306.358381503","7000000"
"yamaha","taurus","2007","8500000","1300000","478","5666943.514644352","6000000.0"
"yamaha","taurus","2008","8000000000","2500000","800","205983356.25","6300000.0"
"yamaha","taurus","2009","8500000000","1000000","6281","64485274.47858621","6000000"
"yamaha","taurus","2010","6500000000","1500000","7757","8496089.209746037","6500000"
"yamaha","taurus","2011","50009000","1950000","4197","6616218.251131761","6800000"
"yamaha","taurus","2012","111111000","1111000","2391","8834340.861564199","7000000"
"yamaha","taurus","2013","14800000","1450000","1626","6746115.621156212","6500000.0"
"yamaha","taurus","2014","12800000","130","1110","5843500.414414414","5700000.0"
"yamaha","taurus","2015","45000000","1700000","654","9747553.516819572","7000000.0"
"yamaha","taurus","2016","22000000","2200000","377","8250960.212201592","7200000"
"yamaha","taurus","2017","7500000000","2000000","772","19687823.83419689","6500000.0"
"yamaha","taurus","2018","62000000","2000000","864","15015509.25925926","8250000.0"
"yamaha","taurus","2019","8000000000","1000000","686","28786298.83381924","8500000.0"
"yamaha","taurus","2020","122000000","3950000","66","7370454.545454546","4950000.0"
"yamaha","taurus","2021","59000000","2800000","137","21019708.029197082","13600000"
"yamaha","taurus (nhập khẩu)","2000","8000000","8000000","1","8000000.0","8000000"
"yamaha","taurus (nhập khẩu)","2001","3600000","3600000","1","3600000.0","3600000"
"yamaha","taurus (nhập khẩu)","2008","6800000","6000000","2","6400000.0","6400000.0"
"yamaha","taurus (nhập khẩu)","2009","6500000","6000000","95","6109473.684210527","6100000"
"yamaha","taurus (nhập khẩu)","2010","6200000","6200000","4","6200000.0","6200000.0"
"yamaha","taurus (nhập khẩu)","2018","5400000","4800000","49","4812244.897959184","4800000"
"yamaha","tfx","1985","45000000","45000000","1","45000000.0","45000000"
"yamaha","tfx","2000","60000000.0","60000000.0","1","60000000.0","60000000.0"
"yamaha","tfx","2003","85000000","3500000","2","44250000.0","44250000.0"
"yamaha","tfx","2007","25000000","18000000","95","22421052.63157895","25000000"
"yamaha","tfx","2008","40000000","40000000","20","40000000.0","40000000.0"
"yamaha","tfx","2010","69500000","5200000","14","21107142.85714286","5200000.0"
"yamaha","tfx","2011","60000000","13700000","4","29349750.0","21849500.0"
"yamaha","tfx","2012","40000000","40000000","1","40000000.0","40000000"
"yamaha","tfx","2014","13500000","13500000","1","13500000.0","13500000"
"yamaha","tfx","2015","53000000","4700000","13","41915384.615384616","48000000"
"yamaha","tfx","2016","139000000","1237000","1183","48024062.552831784","45000000"
"yamaha","tfx","2017","1234567000","1237000","7161","45363195.92235721","44000000"
"yamaha","tfx","2018","79000000","1237000","8616","43290800.48746518","43800000.0"
"yamaha","tfx","2019","133333000","1237000","16885","44399998.10482677","44500000"
"yamaha","tfx","2020","75000000","5000000","4389","44526906.35680109","45000000"
"yamaha","tfx","2021","54600000","39000000","292","44642465.75342466","43500000.0"
"yamaha","tfx (nhập khẩu)","2007","18000000","18000000","8","18000000.0","18000000.0"
"yamaha","tfx (nhập khẩu)","2009","7500000","7500000","1","7500000.0","7500000"
"yamaha","tfx (nhập khẩu)","2011","32000000","32000000","38","32000000.0","32000000.0"
"yamaha","tfx (nhập khẩu)","2013","49000000","49000000","15","49000000.0","49000000"
"yamaha","tfx (nhập khẩu)","2016","55000000","39000000","136","48083904.4117647","46500000.0"
"yamaha","tfx (nhập khẩu)","2017","58800000.0","39000000","239","48830543.933054395","48500000"
"yamaha","tfx (nhập khẩu)","2018","59800000","30000000","886","40958225.73363431","40000000.0"
"yamaha","tfx (nhập khẩu)","2019","60000000","35800000","2388","43579126.88442211","43500000.0"
"yamaha","tfx (nhập khẩu)","2020","48500000","32500000","1782","40352356.9023569","39000000.0"
"yamaha","tfx (nhập khẩu)","2021","46000000","33500000","223","37793721.97309417","39000000"
"yamaha","tracer","2000","13700000","13700000","33","13700000.0","13700000"
"yamaha","tracer","2005","28000000","1800000","31","13632258.064516129","1800000"
"yamaha","tracer","2007","14500000","14500000","1","14500000.0","14500000"
"yamaha","tracer","2010","33000000","2800000","9","13422222.222222222","11000000"
"yamaha","tracer","2012","12300000","11000000","51","11535294.11764706","11000000"
"yamaha","tracer","2015","23000000","23000000","53","23000000.0","23000000"
"yamaha","tracer","2019","56000000","56000000","43","56000000.0","56000000"
"yamaha","tracer","2020","2600000","2600000","2","2600000.0","2600000.0"
"yamaha","tracer (nhập khẩu)","2007","2500000","2500000","1","2500000.0","2500000"
"yamaha","ultimo","2000","8000000","8000000","1","8000000.0","8000000"
"yamaha","ultimo","2004","6800000","3500000","4","4950000.0","4750000.0"
"yamaha","ultimo","2005","5800000","1950000","12","4212500.0","4600000.0"
"yamaha","ultimo","2006","15000000","2000000","15","5620000.0","5400000"
"yamaha","ultimo","2007","10000000","3000000","62","6041129.0322580645","5750000.0"
